customer_id ,customer_name            ,country
       1860 ,Cameron Wilson           ,Martinique
       1861 ,Joseph Thomas            ,Monaco
       1862 ,Allison Walton           ,Malaysia
       1863 ,Vanessa Garza            ,Sao Tome and Principe
       1864 ,Sydney Sharp             ,Japan
       1865 ,William Garcia DVM       ,Solomon Islands
       1866 ,Thomas Ramirez           ,Fiji
       1867 ,Peter Hurley             ,Belize
       1868 ,Nicholas Simon           ,Russian Federation
       1869 ,Ryan Sullivan            ,Monaco
       1870 ,John Acosta              ,Ecuador
       1871 ,Sydney Woodard           ,Kuwait
       1872 ,Julia Garcia             ,Congo
       1873 ,Jessica Trevino          ,Lao People's Democratic Republic
       1874 ,Kristen Jenkins          ,USA
       1875 ,Robert Edwards           ,Mauritania
       1876 ,Jennifer Lucas           ,Portugal
       1877 ,Denise Johnson           ,Brazil
       1878 ,Andrea Welch             ,Antigua and Barbuda
       1879 ,Amanda Hardin            ,Guam
       1880 ,Christopher Watts        ,Australia
       1881 ,Daniel Manning           ,Lao People's Democratic Republic
       1882 ,Dennis Fox               ,Ethiopia
       1883 ,Jon Sanchez              ,Benin
       1884 ,Kathleen Ray             ,Angola
       1885 ,Jacqueline Gray          ,Panama
       1886 ,Brenda Spencer           ,Swaziland
       1887 ,Cole Ochoa               ,Djibouti
       1888 ,Kristina Harper          ,Saint Lucia
       1889 ,Jose Sutton              ,Marshall Islands
       1890 ,Jasmine Phillips         ,Turks and Caicos Islands
       1891 ,Raven Woods              ,Palestinian Territory
       1892 ,Micheal Friedman         ,Trinidad and Tobago
       1893 ,Andrea Sanders           ,Senegal
       1894 ,Jason Roberts            ,Lesotho
       1895 ,Mason Copeland           ,Tonga
       1896 ,Jennifer Moon            ,Equatorial Guinea
       1897 ,Lori Lowery              ,Japan
       1898 ,Mr. Frank Smith          ,Pitcairn Islands
       1899 ,Mrs. Morgan Williams DDS ,Malta
       1900 ,Allison Tran             ,Lebanon
       1901 ,Derek Campbell           ,Papua New Guinea
       1902 ,Marie Rodriguez          ,Bosnia and Herzegovina
       1903 ,Karen Combs              ,Mexico
       1904 ,Joseph Villa             ,Bouvet Island (Bouvetoya)
       1905 ,Emily Mcmahon            ,Georgia
       1906 ,Michael Arnold           ,Timor-Leste
       1907 ,Tonya Carlson            ,Central African Republic
       1908 ,William Hayes            ,Burundi
       1909 ,Jill Dillon              ,Jamaica
       1910 ,David Hernandez          ,Belarus
       1911 ,Kenneth Harris           ,Malawi
       1912 ,Calvin Lin               ,Guinea-Bissau
       1913 ,Jose Henry               ,Moldova
       1914 ,Barbara Spencer          ,Nepal
       1915 ,Daniel Hoffman           ,Zimbabwe
       1916 ,Susan Adams              ,Guyana
       1917 ,Helen Cordova            ,Cook Islands
       1918 ,Paul Mccarty             ,Cyprus
       1919 ,April Wallace            ,Hong Kong
       1920 ,Kara Harrison            ,Spain
       1921 ,Gabriel Lloyd            ,Suriname
       1922 ,Virginia Johnson         ,British Virgin Islands
       1923 ,Amanda Rivera            ,Indonesia
       1924 ,Evan Spears              ,Saint Barthelemy
       1925 ,Eric Sexton              ,Malawi
       1926 ,Derrick Patterson        ,Lesotho
       1927 ,Christy Ortiz            ,Canada
       1928 ,Karen Cline              ,Bosnia and Herzegovina
       1929 ,Brent Scott              ,Israel
       1930 ,Paul Galvan              ,Qatar
       1931 ,Kevin Esparza            ,Vanuatu
       1932 ,Pamela Livingston        ,Samoa
       1933 ,Darryl Rogers            ,Sweden
       1934 ,Michael Gregory          ,Anguilla
       1935 ,Scott Estes              ,Oman
       1936 ,Samantha Caldwell        ,Faroe Islands
       1937 ,Joshua Russell           ,Afghanistan
       1938 ,Kimberly Hill            ,Guinea
       1939 ,Connor Smith             ,Samoa
       1940 ,Christopher Morrison     ,South Georgia and the South Sandwich Islands
       1941 ,Mark Patterson           ,Indonesia
       1942 ,Nathaniel Hodges         ,Croatia
       1943 ,Brittany Lopez           ,United Arab Emirates
       1944 ,Alexis Bennett           ,Qatar
       1945 ,Kathleen Williams        ,Morocco
       1946 ,Frank Dixon              ,USA
       1947 ,Anthony Santos           ,Kazakhstan
       1948 ,Lindsey Avila            ,Iceland
       1949 ,Destiny Benitez          ,Moldova
       1950 ,Charles Pearson          ,American Samoa
       1951 ,Desiree Parsons          ,Chad
       1952 ,Rebecca Hicks            ,Cook Islands
       1953 ,John Miller              ,Chad
       1954 ,Judith Marshall          ,Mauritania
       1955 ,Michael Lewis            ,Papua New Guinea
       1956 ,Collin Moody             ,Colombia
       1957 ,Michelle Baker           ,Guadeloupe
       1958 ,Justin Gonzales          ,Solomon Islands
       1959 ,Jared Wheeler            ,Micronesia
       1960 ,Cheryl Pitts             ,Pakistan
       1961 ,Michael Pennington       ,New Zealand
       1962 ,Sarah Padilla            ,Bangladesh
       1963 ,Valerie Smith            ,Botswana
       1964 ,Donald Moody             ,Trinidad and Tobago
       1965 ,Jessica Wilson           ,Djibouti
       1966 ,Meagan Fernandez         ,Greenland
       1967 ,Rhonda Barnes            ,Armenia
       1968 ,Brandon Barton           ,Senegal
       1969 ,Adrian Mayer             ,Belgium
       1970 ,Melissa Hughes           ,Armenia
       1971 ,Kelsey Gonzalez          ,Dominica
       1972 ,Travis Reyes             ,Cuba
       1973 ,Sean Logan               ,Comoros
       1974 ,Christian Douglas        ,Aruba
       1975 ,Christopher Williams     ,Honduras
       1976 ,Erika Little             ,Bosnia and Herzegovina
       1977 ,Heather Obrien           ,Senegal
       1978 ,David Schneider          ,French Guiana
       1979 ,Karen Price              ,San Marino
       1980 ,Alison Dudley            ,Slovakia (Slovak Republic)
       1981 ,Andrea Robertson         ,Lesotho
       1982 ,Crystal Underwood        ,Kenya
       1983 ,Dustin Stevenson         ,Trinidad and Tobago
       1984 ,Ethan Turner             ,Haiti
       1985 ,Erica Best               ,French Polynesia
       1986 ,Angela Avery             ,Algeria
       1987 ,Autumn Smith             ,Togo
       1988 ,Cassandra Jones MD       ,Slovakia (Slovak Republic)
       1989 ,Maria Dixon              ,Vietnam
       1990 ,Mark Evans               ,Papua New Guinea
       1991 ,Kristin Williams         ,Cote d'Ivoire
       1992 ,Christina Miller         ,Latvia
       1993 ,Gary Butler              ,Cayman Islands
       1994 ,Erik Swanson             ,Algeria
       1995 ,Adam Whitehead           ,Austria
       1996 ,Vincent Olson            ,Saint Kitts and Nevis
       1997 ,Kevin Weber              ,Guadeloupe
       1998 ,Jeffrey Park             ,Swaziland
       1999 ,Melissa Mitchell         ,Cape Verde
       2000 ,Toni Patel               ,Congo
